#           k/h    P           
   0.100000E-03   0.564729E+03
   0.102020E-03   0.575680E+03
   0.104081E-03   0.586844E+03
   0.106184E-03   0.598224E+03
   0.108329E-03   0.609825E+03
   0.110517E-03   0.621652E+03
   0.112750E-03   0.633708E+03
   0.115027E-03   0.645998E+03
   0.117351E-03   0.658526E+03
   0.119722E-03   0.671298E+03
   0.122140E-03   0.684318E+03
   0.124608E-03   0.697590E+03
   0.127125E-03   0.711121E+03
   0.129693E-03   0.724914E+03
   0.132313E-03   0.738974E+03
   0.134986E-03   0.753308E+03
   0.137713E-03   0.767921E+03
   0.140495E-03   0.782817E+03
   0.143333E-03   0.798002E+03
   0.146228E-03   0.813483E+03
   0.149182E-03   0.829264E+03
   0.152196E-03   0.845352E+03
   0.155271E-03   0.861752E+03
   0.158407E-03   0.878472E+03
   0.161607E-03   0.895516E+03
   0.164872E-03   0.912891E+03
   0.168203E-03   0.930604E+03
   0.171601E-03   0.948662E+03
   0.175067E-03   0.967071E+03
   0.178604E-03   0.985838E+03
   0.182212E-03   0.100497E+04
   0.185893E-03   0.102447E+04
   0.189648E-03   0.104436E+04
   0.193479E-03   0.106463E+04
   0.197388E-03   0.108529E+04
   0.201375E-03   0.110636E+04
   0.205443E-03   0.112784E+04
   0.209594E-03   0.114973E+04
   0.213828E-03   0.117205E+04
   0.218147E-03   0.119481E+04
   0.222554E-03   0.121801E+04
   0.227050E-03   0.124166E+04
   0.231637E-03   0.126578E+04
   0.236316E-03   0.129036E+04
   0.241090E-03   0.131542E+04
   0.245960E-03   0.134097E+04
   0.250929E-03   0.136702E+04
   0.255998E-03   0.139358E+04
   0.261170E-03   0.142066E+04
   0.266446E-03   0.144827E+04
   0.271828E-03   0.147641E+04
   0.277319E-03   0.150511E+04
   0.282922E-03   0.153436E+04
   0.288637E-03   0.156419E+04
   0.294468E-03   0.159460E+04
   0.300417E-03   0.162561E+04
   0.306485E-03   0.165723E+04
   0.312677E-03   0.168946E+04
   0.318993E-03   0.172232E+04
   0.325437E-03   0.175583E+04
   0.332012E-03   0.179000E+04
   0.338719E-03   0.182484E+04
   0.345561E-03   0.186036E+04
   0.352542E-03   0.189658E+04
   0.359664E-03   0.193351E+04
   0.366930E-03   0.197117E+04
   0.374342E-03   0.200957E+04
   0.381904E-03   0.204872E+04
   0.389619E-03   0.208865E+04
   0.397490E-03   0.212936E+04
   0.405520E-03   0.217088E+04
   0.413712E-03   0.221322E+04
   0.422070E-03   0.225640E+04
   0.430596E-03   0.230043E+04
   0.439295E-03   0.234533E+04
   0.448169E-03   0.239112E+04
   0.457222E-03   0.243782E+04
   0.466459E-03   0.248545E+04
   0.475882E-03   0.253403E+04
   0.485496E-03   0.258357E+04
   0.495303E-03   0.263410E+04
   0.505309E-03   0.268564E+04
   0.515517E-03   0.273821E+04
   0.525931E-03   0.279184E+04
   0.536556E-03   0.284653E+04
   0.547395E-03   0.290233E+04
   0.558453E-03   0.295924E+04
   0.569734E-03   0.301730E+04
   0.581244E-03   0.307653E+04
   0.592986E-03   0.313696E+04
   0.604965E-03   0.319861E+04
   0.617186E-03   0.326151E+04
   0.629654E-03   0.332569E+04
   0.642374E-03   0.339117E+04
   0.655350E-03   0.345799E+04
   0.668589E-03   0.352617E+04
   0.682096E-03   0.359575E+04
   0.695875E-03   0.366676E+04
   0.709933E-03   0.373922E+04
   0.724274E-03   0.381318E+04
   0.738906E-03   0.388867E+04
   0.753832E-03   0.396573E+04
   0.769061E-03   0.404438E+04
   0.784597E-03   0.412467E+04
   0.800447E-03   0.420664E+04
   0.816617E-03   0.429033E+04
   0.833114E-03   0.437577E+04
   0.849944E-03   0.446302E+04
   0.867114E-03   0.455210E+04
   0.884631E-03   0.464308E+04
   0.902501E-03   0.473599E+04
   0.920733E-03   0.483088E+04
   0.939333E-03   0.492780E+04
   0.958309E-03   0.502680E+04
   0.977668E-03   0.512794E+04
   0.997418E-03   0.523126E+04
   0.101757E-02   0.533682E+04
   0.103812E-02   0.544469E+04
   0.105910E-02   0.555490E+04
   0.108049E-02   0.566753E+04
   0.110232E-02   0.578264E+04
   0.112459E-02   0.590029E+04
   0.114730E-02   0.602055E+04
   0.117048E-02   0.614348E+04
   0.119413E-02   0.626915E+04
   0.121825E-02   0.639764E+04
   0.124286E-02   0.652901E+04
   0.126797E-02   0.666334E+04
   0.129358E-02   0.680071E+04
   0.131971E-02   0.694119E+04
   0.134637E-02   0.708488E+04
   0.137357E-02   0.723184E+04
   0.140132E-02   0.738217E+04
   0.142963E-02   0.753595E+04
   0.145851E-02   0.769327E+04
   0.148797E-02   0.785423E+04
