#    L    TT             EE             TE             PP             TP          
     2   0.952346E+03   0.527835E-01   0.264369E+01   0.106994E+07   0.337163E+05
     3   0.878660E+03   0.863902E-01   0.339033E+01   0.164810E+07   0.396751E+05
     4   0.816566E+03   0.975880E-01   0.352954E+01   0.216308E+07   0.423303E+05
     5   0.771929E+03   0.871633E-01   0.329783E+01   0.261796E+07   0.432055E+05
     6   0.742254E+03   0.649785E-01   0.288715E+01   0.301902E+07   0.431213E+05
     7   0.724480E+03   0.417603E-01   0.241699E+01   0.337396E+07   0.425237E+05
     8   0.715255E+03   0.242080E-01   0.196408E+01   0.368913E+07   0.415836E+05
     9   0.712344E+03   0.140331E-01   0.157415E+01   0.397010E+07   0.403913E+05
    10   0.714460E+03   0.959500E-02   0.126902E+01   0.422068E+07   0.390652E+05
    11   0.720134E+03   0.816740E-02   0.105679E+01   0.444558E+07   0.377511E+05
    12   0.729404E+03   0.761702E-02   0.937749E+00   0.464585E+07   0.364830E+05
    13   0.740424E+03   0.698156E-02   0.896434E+00   0.482635E+07   0.353176E+05
    14   0.752934E+03   0.621153E-02   0.914782E+00   0.498724E+07   0.341517E+05
    15   0.765906E+03   0.560972E-02   0.971694E+00   0.513211E+07   0.330246E+05
    16   0.780526E+03   0.542273E-02   0.104738E+01   0.526162E+07   0.319210E+05
    17   0.796677E+03   0.558344E-02   0.112519E+01   0.537730E+07   0.308542E+05
    18   0.813409E+03   0.595010E-02   0.119380E+01   0.548098E+07   0.298432E+05
    19   0.831461E+03   0.639440E-02   0.125385E+01   0.557339E+07   0.288709E+05
    20   0.849165E+03   0.681120E-02   0.129943E+01   0.565513E+07   0.279184E+05
    21   0.867232E+03   0.725513E-02   0.133340E+01   0.572736E+07   0.269974E+05
    22   0.885703E+03   0.783474E-02   0.135640E+01   0.579124E+07   0.261220E+05
    23   0.904120E+03   0.864232E-02   0.137503E+01   0.584733E+07   0.252858E+05
    24   0.922727E+03   0.974910E-02   0.139603E+01   0.589611E+07   0.244795E+05
    25   0.941642E+03   0.111275E-01   0.141621E+01   0.593822E+07   0.237035E+05
    26   0.960380E+03   0.127401E-01   0.144172E+01   0.597428E+07   0.229608E+05
    27   0.979369E+03   0.145848E-01   0.147303E+01   0.600484E+07   0.222549E+05
    28   0.998461E+03   0.166429E-01   0.150406E+01   0.603030E+07   0.215880E+05
    29   0.101760E+04   0.188925E-01   0.153739E+01   0.605076E+07   0.209562E+05
    30   0.103700E+04   0.213160E-01   0.156306E+01   0.606638E+07   0.203539E+05
    31   0.105600E+04   0.239067E-01   0.158638E+01   0.607772E+07   0.197733E+05
    32   0.107539E+04   0.266899E-01   0.159815E+01   0.608539E+07   0.192089E+05
    33   0.109466E+04   0.296381E-01   0.160021E+01   0.608962E+07   0.186663E+05
    34   0.111381E+04   0.327834E-01   0.159733E+01   0.609059E+07   0.181515E+05
    35   0.113344E+04   0.361100E-01   0.157797E+01   0.608853E+07   0.176627E+05
    36   0.115265E+04   0.396290E-01   0.154958E+01   0.608370E+07   0.171954E+05
    37   0.117195E+04   0.433976E-01   0.150769E+01   0.607629E+07   0.167433E+05
    38   0.119147E+04   0.474394E-01   0.145655E+01   0.606651E+07   0.163014E+05
    39   0.121108E+04   0.517462E-01   0.139737E+01   0.605448E+07   0.158726E+05
    40   0.123071E+04   0.563043E-01   0.132961E+01   0.604035E+07   0.154617E+05
    41   0.125028E+04   0.611046E-01   0.125295E+01   0.602424E+07   0.150721E+05
    42   0.126978E+04   0.661563E-01   0.116798E+01   0.600629E+07   0.147025E+05
    43   0.128925E+04   0.714732E-01   0.107513E+01   0.598663E+07   0.143506E+05
    44   0.130875E+04   0.770669E-01   0.973213E+00   0.596540E+07   0.140137E+05
    45   0.132834E+04   0.829459E-01   0.860740E+00   0.594274E+07   0.136894E+05
    46   0.134801E+04   0.891141E-01   0.736730E+00   0.591878E+07   0.133754E+05
    47   0.136775E+04   0.955664E-01   0.600380E+00   0.589361E+07   0.130706E+05
    48   0.138754E+04   0.102289E+00   0.450912E+00   0.586733E+07   0.127742E+05
    49   0.140736E+04   0.109267E+00   0.287622E+00   0.584002E+07   0.124854E+05
    50   0.142728E+04   0.116497E+00   0.109946E+00   0.581179E+07   0.122033E+05
    51   0.144735E+04   0.123979E+00  -0.822273E-01   0.578271E+07   0.119275E+05
    52   0.146754E+04   0.131724E+00  -0.287395E+00   0.575285E+07   0.116591E+05
    53   0.148778E+04   0.139742E+00  -0.503861E+00   0.572227E+07   0.113996E+05
    54   0.150805E+04   0.148044E+00  -0.730789E+00   0.569102E+07   0.111505E+05
    55   0.152834E+04   0.156644E+00  -0.967710E+00   0.565917E+07   0.109133E+05
    56   0.154878E+04   0.165543E+00  -0.121504E+01   0.562676E+07   0.106888E+05
    57   0.156947E+04   0.174734E+00  -0.147414E+01   0.559383E+07   0.104751E+05
    58   0.159036E+04   0.184209E+00  -0.174593E+01   0.556043E+07   0.102695E+05
    59   0.161137E+04   0.193959E+00  -0.203106E+01   0.552658E+07   0.100694E+05
    60   0.163248E+04   0.203971E+00  -0.232974E+01   0.549233E+07   0.987205E+04
    61   0.165370E+04   0.214231E+00  -0.264203E+01   0.545770E+07   0.967567E+04
    62   0.167504E+04   0.224736E+00  -0.296770E+01   0.542275E+07   0.948152E+04
    63   0.169653E+04   0.235487E+00  -0.330644E+01   0.538753E+07   0.929168E+04
    64   0.171817E+04   0.246483E+00  -0.365797E+01   0.535210E+07   0.910823E+04
    65   0.174001E+04   0.257726E+00  -0.402204E+01   0.531649E+07   0.893324E+04
    66   0.176208E+04   0.269211E+00  -0.439849E+01   0.528077E+07   0.876822E+04
    67   0.178438E+04   0.280929E+00  -0.478676E+01   0.524495E+07   0.861246E+04
    68   0.180685E+04   0.292872E+00  -0.518612E+01   0.520907E+07   0.846467E+04
    69   0.182946E+04   0.305030E+00  -0.559592E+01   0.517315E+07   0.832359E+04
    70   0.185218E+04   0.317397E+00  -0.601566E+01   0.513720E+07   0.818792E+04
    71   0.187498E+04   0.329966E+00  -0.644521E+01   0.510126E+07   0.805651E+04
    72   0.189798E+04   0.342733E+00  -0.688566E+01   0.506533E+07   0.792862E+04
    73   0.192129E+04   0.355691E+00  -0.733819E+01   0.502941E+07   0.780363E+04
    74   0.194491E+04   0.368828E+00  -0.780289E+01   0.499350E+07   0.768095E+04
    75   0.196886E+04   0.382129E+00  -0.827953E+01   0.495761E+07   0.755994E+04
    76   0.199308E+04   0.395579E+00  -0.876773E+01   0.492175E+07   0.744006E+04
    77   0.201746E+04   0.409169E+00  -0.926591E+01   0.488594E+07   0.732104E+04
    78   0.204199E+04   0.422888E+00  -0.977344E+01   0.485018E+07   0.720269E+04
    79   0.206672E+04   0.436724E+00  -0.102900E+02   0.481449E+07   0.708481E+04
